Name	Merit	View	Midpoint X (vox)	Midpoint Y (vox)	Midpoint Z (vox)	Apparent Width (vox)	Apparent Width (mm)	Incident Angle (deg)	Corrected Width (vox)	Corrected Width (mm)	Tile Mean App. Width (vox)	Tile SD App. Width (vox)	Tile Mean Corr. Width (vox)	Tile Mean Corr. Width (mm)	Feature Normal X	Feature Normal Y	Feature Normal Z 
Trace4	   0.00573405	Ortho Z	      368.480	      634.854	      100.000	      1.55206	    0.0516837	      21.1191	      1.44782	    0.0482123	      1.51795	     0.174579	      1.41599	    0.0471525	     0.921303	    -0.146380	    -0.360242 
Trace4	    0.0153356	Ortho Z	      367.802	      633.961	      100.000	      1.75734	    0.0585194	      20.1595	      1.64968	    0.0549344	      1.67696	     0.135372	      1.57423	    0.0524218	     0.907208	    -0.243220	    -0.343246 
Trace4	    0.0479024	Ortho Z	      368.970	      632.738	      100.000	      1.54478	    0.0514411	      28.7717	      1.35407	    0.0450904	      1.55924	     0.132530	      1.36675	    0.0455127	     0.919238	    -0.135568	    -0.369624 
Trace4	   0.00833154	Ortho Z	      368.132	      631.526	      100.000	      1.73620	    0.0578156	      11.7847	      1.69961	    0.0565970	      1.54692	     0.149305	      1.51432	    0.0504268	     0.935173	     0.291256	    -0.201546 
Trace4	   0.00641345	Ortho Z	      369.236	      630.731	      100.000	      1.55035	    0.0516267	      9.46778	      1.52923	    0.0509234	      1.50784	     0.122931	      1.48730	    0.0495271	     0.960998	     0.222373	    -0.164415 
Trace4	  0.000836678	Ortho Z	      369.420	      629.732	      100.000	      1.48395	    0.0494155	      9.60060	      1.46316	    0.0487234	      1.56334	     0.116471	      1.54145	    0.0513301	     0.960370	     0.227757	    -0.160677 
Trace4	   0.00177749	Ortho Z	      369.338	      628.608	      100.000	      1.49549	    0.0497998	      9.25954	      1.47600	    0.0491508	      1.47298	     0.153231	      1.45379	    0.0484111	     0.953777	     0.257928	    -0.154213 
Trace4	    0.0109329	Ortho Z	      369.580	      627.635	      100.000	      1.15609	    0.0384977	      4.26055	      1.15289	    0.0383913	      1.23900	     0.229095	      1.23558	    0.0411447	     0.923299	     0.377747	   -0.0694676 
Trace4	    0.0377474	Ortho Z	      370.021	      626.529	      100.000	     0.870902	    0.0290011	      1.77283	     0.870486	    0.0289872	     0.913178	     0.233281	     0.912741	    0.0303943	     0.975031	     0.220019	    0.0300861 
Trace4	    0.0188901	Ortho Z	      369.917	      625.556	      100.000	     0.903961	    0.0301019	      12.1763	     0.883625	    0.0294247	      1.15248	     0.156208	      1.12655	    0.0375142	     0.974690	     0.218572	    0.0469592 
Trace4	    0.0358812	Ortho Z	      370.288	      624.565	      100.000	     0.912222	    0.0303770	     0.733767	     0.912147	    0.0303745	      1.08545	     0.297229	      1.08536	    0.0361424	     0.999647	    0.0253432	   0.00802793 
Trace4	    0.0261002	Ortho Z	      370.576	      623.546	      100.000	      1.35959	    0.0452744	      9.06630	      1.34261	    0.0447088	      1.37620	     0.247394	      1.35900	    0.0452548	     0.982458	    -0.104076	    -0.154738 
Trace4	    0.0232928	Ortho Z	      370.693	      622.554	      100.000	      1.61838	    0.0538919	      17.1675	      1.54627	    0.0514908	      1.44516	     0.149422	      1.38077	    0.0459798	     0.955446	    0.0110998	    -0.294957 
Trace4	   0.00580684	Ortho Z	      371.012	      621.572	      100.000	      1.59014	    0.0529516	      21.6085	      1.47839	    0.0492302	      1.46537	     0.103796	      1.36238	    0.0453674	     0.926441	    0.0793481	    -0.367983 
Trace4	    0.0108074	Ortho Z	      370.558	      620.502	      100.000	      1.51534	    0.0504609	      20.3140	      1.42109	    0.0473224	      1.51503	     0.160430	      1.42080	    0.0473128	     0.931113	     0.111869	    -0.347151 
Trace4	    0.0357353	Ortho Z	      370.199	      619.445	      100.000	      1.71136	    0.0569883	      11.0565	      1.67960	    0.0559305	      1.68089	     0.137505	      1.64969	    0.0549346	     0.971189	     0.144394	    -0.189587 
Trace4	    0.0520111	Ortho Z	      370.846	      618.437	      100.000	      1.72630	    0.0574858	     0.788368	      1.72614	    0.0574804	      1.70854	     0.260620	      1.70837	    0.0568889	     0.999561	   -0.0264088	    0.0134602 
Trace4	    0.0473679	Ortho Z	      371.102	      617.335	      100.000	      1.25445	    0.0417732	      9.55345	      1.23705	    0.0411939	      1.59197	     0.233697	      1.56989	    0.0522774	     0.996870	   -0.0785453	   0.00902739 
Trace4	    0.0814474	Ortho Z	      370.875	      616.332	      100.000	      1.73850	    0.0578922	      9.22593	      1.71601	    0.0571433	      1.62817	     0.206143	      1.60710	    0.0535166	     0.953080	    -0.259423	    -0.156007 
Trace4	    0.0299060	Ortho Z	      370.332	      615.405	      100.000	      1.86016	    0.0619435	      20.0533	      1.74739	    0.0581881	      1.77996	     0.151120	      1.67205	    0.0556793	     0.912279	    -0.223996	    -0.342889 
Trace4	   0.00596771	Ortho Z	      369.667	      614.489	      100.000	      1.84757	    0.0615241	      25.9910	      1.66071	    0.0553017	      1.78302	     0.205347	      1.60269	    0.0533695	     0.888043	    -0.139238	    -0.438171 
Trace4	   0.00383967	Ortho Z	      370.105	      613.472	      100.000	      1.44660	    0.0481717	      27.8245	      1.27934	    0.0426021	      1.76956	     0.218124	      1.56497	    0.0521135	     0.883325	   -0.0432221	    -0.466764 
Trace4	    0.0238955	Ortho Z	      369.808	      612.445	      100.000	      1.63801	    0.0545458	      23.0330	      1.50743	    0.0501973	      1.70441	     0.196890	      1.56854	    0.0522323	     0.919992	    0.0433073	    -0.389536 
Trace4	    0.0270570	Ortho Z	      369.814	      611.419	      100.000	      1.59932	    0.0532574	      16.2250	      1.53562	    0.0511363	      1.68102	     0.125268	      1.61407	    0.0537486	     0.945921	     0.165332	    -0.279105 
Trace4	    0.0291621	Ortho Z	      369.779	      610.317	      100.000	      1.95735	    0.0651798	      14.7861	      1.89253	    0.0630214	      1.75592	     0.128881	      1.69777	    0.0565359	     0.919429	     0.299405	    -0.254964 
Trace4	    0.0314471	Ortho Z	      370.733	      609.585	      100.000	      1.82165	    0.0606608	      20.1063	      1.71063	    0.0569639	      1.79272	     0.207620	      1.68346	    0.0560593	     0.918962	     0.280238	    -0.277444 
Trace4	    0.0192688	Ortho Z	      371.195	      608.482	      100.000	      1.65779	    0.0552045	      29.5391	      1.44231	    0.0480290	      1.46144	     0.181778	      1.27148	    0.0423403	     0.806903	     0.325416	    -0.492961 
Trace4	    0.0349804	Ortho Z	      371.501	      607.520	      100.000	      1.71712	    0.0571801	      27.9934	      1.51622	    0.0504901	      1.54940	     0.175085	      1.36812	    0.0455585	     0.868110	     0.161704	    -0.469294 
Trace4	    0.0106344	Ortho Z	      371.191	      606.416	      100.000	      1.73052	    0.0576265	      18.8973	      1.63725	    0.0545204	      1.60781	     0.106070	      1.52115	    0.0506542	     0.918166	     0.232996	    -0.320444 
Trace4	    0.0151886	Ortho Z	      372.021	      605.511	      100.000	      1.51666	    0.0505048	      17.5009	      1.44646	    0.0481671	      1.68791	     0.108417	      1.60978	    0.0536056	     0.942372	     0.148178	    -0.299964 
Trace4	   0.00795678	Ortho Z	      371.767	      604.531	      100.000	      1.79082	    0.0596343	      14.8177	      1.73127	    0.0576511	      1.73246	    0.0953837	      1.67484	    0.0557722	     0.966711	   -0.0102581	    -0.255666 
Trace4	   0.00177038	Ortho Z	      371.256	      603.530	      100.000	      1.74765	    0.0581966	      13.9322	      1.69623	    0.0564845	      1.77671	    0.0467812	      1.72444	    0.0574239	     0.970605	  -0.00438779	    -0.240639 
Trace4	   0.00148852	Ortho Z	      371.784	      602.525	      100.000	      1.79241	    0.0596872	      13.5005	      1.74288	    0.0580379	      1.80908	    0.0905231	      1.75909	    0.0585777	     0.972033	   -0.0412729	    -0.231190 
Trace4	    0.0277830	Ortho Z	      371.386	      601.475	      100.000	      1.84071	    0.0612957	      5.92464	      1.83088	    0.0609683	      1.81122	     0.116146	      1.80155	    0.0599915	     0.994080	    0.0600254	   -0.0905601 
Trace4	    0.0223204	Ortho Z	      372.030	      600.464	      100.000	      1.87062	    0.0622916	      9.55127	      1.84469	    0.0614281	      1.74736	     0.165160	      1.72314	    0.0573805	     0.982415	    -0.185334	    0.0226093 
Trace4	    0.0486771	Ortho Z	      371.374	      599.619	      100.000	      1.26464	    0.0421126	      11.7833	      1.23799	    0.0412252	      1.43689	     0.163595	      1.40661	    0.0468401	     0.967641	    -0.246677	   -0.0531048 
Trace4	    0.0187778	Ortho Z	      370.814	      598.524	      100.000	      1.07931	    0.0359410	      4.63356	      1.07578	    0.0358235	      1.34941	     0.203773	      1.34500	    0.0447885	     0.957857	    -0.278140	   -0.0717558 
Trace4	    0.0302711	Ortho Z	      370.248	      597.600	      100.000	      1.45298	    0.0483841	      4.85281	      1.44777	    0.0482106	      1.56838	     0.258172	      1.56276	    0.0520400	     0.928106	    -0.362613	    0.0844412 
Trace4	    0.0226270	Ortho Z	      370.640	      596.259	      100.000	      1.34257	    0.0447076	      2.81885	      1.34095	    0.0446535	      1.38479	     0.193809	      1.38312	    0.0460578	     0.904141	    -0.424647	    0.0469390 
Trace4	    0.0168811	Ortho Z	      369.864	      595.405	      100.000	      1.46210	    0.0486880	      5.31471	      1.45582	    0.0484787	      1.42803	     0.135257	      1.42189	    0.0473490	     0.884558	    -0.465098	   -0.0352219 
Trace4	    0.0412925	Ortho Z	      370.014	      594.181	      100.000	      1.45909	    0.0485877	      5.63175	      1.45205	    0.0483532	      1.46136	     0.156916	      1.45431	    0.0484284	     0.939806	    -0.341329	    0.0160656 
Trace4	    0.0362450	Ortho Z	      369.340	      593.271	      100.000	      1.77231	    0.0590178	      8.55282	      1.75260	    0.0583615	      1.58425	     0.177391	      1.56663	    0.0521688	     0.980089	    -0.133144	     0.147304 
Trace4	    0.0266145	Ortho Z	      369.056	      592.245	      100.000	      1.53847	    0.0512311	      12.9852	      1.49913	    0.0499210	      1.56252	     0.183553	      1.52256	    0.0507013	     0.986439	    0.0223094	     0.162608 
Trace4	   0.00544816	Ortho Z	      369.319	      591.259	      100.000	      1.44477	    0.0481109	      7.68608	      1.43179	    0.0476786	      1.47533	    0.0537024	      1.46207	    0.0486870	     0.976414	     0.170785	     0.132094 
Trace4	    0.0350420	Ortho Z	      369.264	      590.198	      100.000	      1.59151	    0.0529971	      4.12155	      1.58739	    0.0528601	      1.53728	     0.113343	      1.53330	    0.0510590	     0.970264	     0.231487	    0.0707225 
Trace4	    0.0199209	Ortho Z	      370.036	      589.327	      100.000	      1.50722	    0.0501903	      6.08491	      1.49872	    0.0499075	      1.51096	     0.158264	      1.50245	    0.0500315	     0.969322	     0.222082	    -0.105326 
Trace4	    0.0200939	Ortho Z	      370.233	      588.289	      100.000	      1.63155	    0.0543305	      12.6243	      1.59210	    0.0530170	      1.58113	     0.182652	      1.54291	    0.0513788	     0.948954	     0.231178	    -0.214576 
Trace4	    0.0806421	Ortho Z	      369.970	      587.129	      100.000	      1.81059	    0.0602925	      25.0929	      1.63971	    0.0546022	      1.82902	     0.149986	      1.65640	    0.0551580	     0.864854	     0.268971	    -0.423889 
Trace4	    0.0371659	Ortho Z	      370.091	      586.085	      100.000	      1.89007	    0.0629392	      34.3601	      1.56026	    0.0519567	      1.82152	     0.108805	      1.50367	    0.0500723	     0.790807	     0.237324	    -0.564182 
Trace4	   0.00570216	Ortho Z	      370.374	      585.110	      100.000	      1.78809	    0.0595435	      39.1869	      1.38593	    0.0461516	      1.86049	    0.0973009	      1.44205	    0.0480201	     0.768677	     0.102420	    -0.631384 
Trace4	    0.0102845	Ortho Z	      371.096	      584.187	      100.000	      1.96843	    0.0655487	      36.4807	      1.58273	    0.0527049	      1.83801	     0.148478	      1.47787	    0.0492129	     0.807433	    0.0260833	    -0.589382 
Trace4	    0.0450888	Ortho Z	      370.783	      583.156	      100.000	      1.96733	    0.0655120	      31.6573	      1.67460	    0.0557640	      1.85605	     0.132079	      1.57987	    0.0526098	     0.848330	    0.0700603	    -0.524812 
Trace4	    0.0575209	Ortho Z	      370.607	      582.113	      100.000	      1.76218	    0.0586805	      19.2733	      1.66342	    0.0553918	      1.75950	     0.168306	      1.66089	    0.0553077	     0.937423	     0.112210	    -0.329615 
Trace4	    0.0190478	Ortho Z	      370.606	      581.076	      100.000	      1.65695	    0.0551763	      9.75270	      1.63300	    0.0543789	      1.66967	     0.168049	      1.64554	    0.0547966	     0.959619	     0.226937	    -0.166229 
Trace4	   0.00204649	Ortho Z	      370.963	      580.103	      100.000	      1.40837	    0.0468987	      6.27350	      1.39994	    0.0466179	      1.50521	     0.101008	      1.49620	    0.0498235	     0.976345	     0.193868	   -0.0957319 
Trace4	   0.00511004	Ortho Z	      371.534	      579.179	      100.000	      1.44927	    0.0482608	      5.11789	      1.44349	    0.0480684	      1.57090	     0.150191	      1.56464	    0.0521026	     0.965351	     0.247951	   -0.0813456 
Trace4	    0.0195400	Ortho Z	      371.938	      578.201	      100.000	      1.85999	    0.0619378	      8.39917	      1.84004	    0.0612735	      1.75194	     0.129623	      1.73315	    0.0577140	     0.930342	     0.336630	    -0.145406 
Trace4	    0.0110110	Ortho Z	      372.311	      577.238	      100.000	      1.74177	    0.0580010	      10.9294	      1.71018	    0.0569489	      1.85047	     0.216966	      1.81691	    0.0605031	     0.884469	     0.428105	    -0.185583 
Trace4	   0.00647786	Ortho Z	      372.236	      576.005	      100.000	      2.14173	    0.0713195	      11.7360	      2.09696	    0.0698286	      1.89229	     0.231579	      1.85274	    0.0616961	     0.947240	     0.250250	    -0.200278 
Trace4	    0.0104455	Ortho Z	      372.080	      574.901	      100.000	      1.92479	    0.0640954	      17.7288	      1.83337	    0.0610514	      1.83786	     0.238660	      1.75058	    0.0582943	     0.909716	     0.287703	    -0.299405 
Trace4	   0.00894426	Ortho Z	      372.834	      574.061	      100.000	      1.65762	    0.0551989	      17.5617	      1.58037	    0.0526262	      1.78072	     0.157575	      1.69773	    0.0565343	     0.894382	     0.336818	    -0.294339 
Trace4	   0.00477766	Ortho Z	      373.180	      573.021	      100.000	      1.63733	    0.0545231	      18.0591	      1.55667	    0.0518371	      1.66857	     0.154119	      1.58637	    0.0528261	     0.875638	     0.370433	    -0.309900 
Trace4	    0.0139049	Ortho Z	      373.879	      572.134	      100.000	      1.55283	    0.0517092	      21.2645	      1.44711	    0.0481886	      1.65433	     0.135730	      1.54170	    0.0513385	     0.890287	     0.293284	    -0.348386 
Trace4	    0.0521481	Ortho Z	      374.157	      571.004	      100.000	      1.62195	    0.0540109	      26.2503	      1.45468	    0.0484408	      1.53576	     0.185073	      1.37738	    0.0458668	     0.860675	     0.252234	    -0.442285 
Trace4	    0.0399983	Ortho Z	      374.467	      570.021	      100.000	      1.41737	    0.0471985	      23.0746	      1.30398	    0.0434225	      1.51876	    0.0875852	      1.39725	    0.0465284	     0.878170	     0.282220	    -0.386225 
